User_ID,Age,Gender,Body_Mass,Height,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories
2536,33,1,83,158,3783,82,5,73,4,1889
2537,50,0,94,181,12158,19,5,104,6,2100
2538,21,0,58,155,10294,54,2,156,1,1738
2539,21,0,56,198,7830,84,5,97,5,2361
2540,56,1,65,189,7831,35,1,122,3,1557
2541,57,0,68,170,2041,42,1,178,1,1366
2542,34,0,55,156,13186,17,0,134,6,2165
2543,54,1,60,156,13410,37,3,70,3,1638
2544,56,1,110,196,8209,86,2,107,4,2241
2545,46,0,91,188,13182,33,5,179,9,2953
2546,53,1,62,176,14480,89,3,85,2,2098
2547,55,0,61,157,13561,64,0,126,1,1883
2548,56,0,69,158,3061,88,4,84,6,2336
2549,54,1,99,177,12741,72,2,140,1,1917
2550,52,0,85,164,11868,106,1,120,1,2246
2551,24,1,118,151,5689,34,3,145,7,2193
2552,44,1,86,156,9595,106,0,152,2,2302
2553,45,1,61,196,8807,107,0,169,4,2423
2554,39,0,89,167,5997,86,2,85,4,2160
2555,31,1,103,171,2325,97,2,93,2,1765
2556,24,1,51,199,9205,67,5,149,6,2446
2557,54,0,99,159,3120,99,5,68,2,1836
2558,39,0,90,199,2107,96,1,99,8,2749
2559,22,0,94,182,12870,23,1,134,4,1958
2560,19,0,58,156,8294,18,2,66,1,1028
2561,44,1,111,152,7193,55,2,89,7,2287
2562,38,1,96,163,9224,39,3,177,6,2304
2563,55,1,54,193,10526,48,5,125,6,2240
2564,32,0,50,195,4039,87,0,89,3,1908
2565,38,0,93,185,2803,23,5,127,7,1984
2566,27,1,71,162,12040,96,5,117,6,2777
2567,40,0,87,165,2766,89,2,114,9,2896
2568,56,0,68,165,5527,27,2,73,3,1341
2569,22,1,80,154,4306,116,5,136,3,2286
2570,18,1,116,174,13021,23,4,177,4,2020
2571,30,0,91,187,3488,94,4,148,3,2182
2572,38,0,75,187,6129,18,1,136,4,1623
2573,43,0,62,199,13758,48,5,136,6,2512
2574,62,1,107,187,4373,21,4,96,1,950
2575,38,1,67,188,11028,29,1,103,2,1420
2576,35,1,116,197,5309,52,1,65,6,1966
2577,54,1,52,190,8834,89,5,85,6,2460
2578,62,1,104,175,7735,110,1,177,1,2214
2579,49,0,107,162,13804,105,2,73,6,2949
2580,53,0,112,193,6834,108,2,67,9,3138
2581,34,0,101,175,12983,66,2,83,8,2849
2582,52,1,73,150,8990,95,0,145,5,2581
2583,28,1,58,157,14404,114,2,163,4,2874
2584,38,1,86,153,5983,97,2,98,6,2506
2585,43,0,102,170,5768,21,5,108,5,1736
2586,21,1,73,171,3504,59,4,144,6,2149
2587,51,1,70,186,8793,73,4,166,3,2113
2588,35,0,89,198,4450,35,2,122,7,2150
2589,57,1,111,152,13236,42,2,85,8,2537
2590,52,0,119,168,4033,17,2,69,5,1530
2591,58,1,118,150,10002,28,1,136,5,1979
2592,46,1,63,178,11891,16,5,165,4,1805
2593,46,0,91,172,8019,43,5,176,5,2237
2594,55,0,99,182,12472,32,5,117,8,2587
2595,59,0,110,190,3307,51,4,73,5,1843
2596,38,0,53,172,12719,59,0,132,9,3007
2597,59,0,66,154,14030,59,4,130,1,1870
2598,30,0,106,156,2975,38,5,98,7,2070
2599,58,1,97,155,12248,60,3,90,5,2225
2600,34,1,93,198,12618,26,0,109,4,1802
2601,26,0,94,171,13866,67,2,75,3,2111
2602,58,1,82,198,12620,59,1,131,7,2635
2603,18,0,80,162,6939,46,4,171,2,1746
2604,19,1,96,161,5733,32,1,110,6,1744
2605,46,0,55,153,10551,27,0,74,2,1380
2606,50,1,83,157,4223,18,3,148,7,1941
2607,27,1,102,186,2484,37,0,170,6,2001
2608,57,1,63,180,3428,76,4,97,7,2313
2609,38,1,65,186,4080,68,5,164,9,2763
2610,45,1,92,194,2695,88,2,138,2,1811
2611,28,0,61,175,8300,69,5,148,9,2989
2612,51,0,119,192,6660,83,4,130,7,2778
2613,25,0,68,157,2201,54,4,149,2,1556
2614,39,1,90,189,14049,28,5,131,2,1642
2615,25,0,102,182,11390,112,5,141,4,2820
2616,32,1,78,194,11459,42,4,80,2,1511
2617,34,1,119,178,13162,86,4,75,1,1903
2618,40,1,108,154,10265,94,3,170,6,2889
2619,41,0,113,177,10287,109,5,126,5,2864
2620,62,1,73,189,14460,85,0,124,3,2337
2621,36,0,65,166,5477,81,2,72,1,1573
2622,22,0,101,172,4202,43,1,177,9,2700
2623,49,1,55,194,9490,21,2,123,8,3154
2624,61,1,86,158,10449,75,4,120,6,2530
2625,18,0,53,151,13850,117,1,91,6,3060
2626,40,0,87,181,8317,82,4,71,4,2169
2627,54,0,90,198,6425,23,3,154,2,1457
2628,25,0,63,180,7350,31,5,100,4,1679
2629,30,0,100,156,4806,63,4,125,2,1717
2630,25,0,114,179,9163,77,4,164,7,2914
2631,40,1,101,152,14448,98,2,67,9,3229
2632,60,0,79,158,2185,92,5,118,2,1855
2633,18,0,106,159,10070,60,3,84,9,2831
2634,62,0,79,195,10334,107,4,64,9,3219
2635,41,0,91,199,13545,27,4,104,8,2532
2636,52,1,60,196,9050,114,4,61,1,1907
2637,41,1,76,175,10831,59,2,101,5,2167
2638,34,0,73,150,13941,67,4,97,4,2305
2639,22,0,88,179,4074,31,4,162,7,2213
2640,37,0,67,187,9654,61,2,62,8,2562
2641,38,1,94,164,14160,76,4,105,8,2953
2642,57,1,61,174,2201,64,5,171,2,1614
2643,48,1,98,155,13284,57,5,161,3,2151
2644,63,1,80,167,7710,82,2,81,7,2517
2645,53,1,71,150,5165,98,5,163,4,2360
2646,28,1,93,152,13271,89,1,92,6,2707
2647,32,0,113,166,14759,100,1,175,8,3550
2648,36,1,74,197,4102,86,1,91,8,2585
2649,24,1,100,157,11102,42,3,170,7,2544
2650,45,0,56,198,3571,59,4,76,2,1427
2651,60,1,55,189,7125,55,3,179,2,1738
2652,22,0,73,166,13640,108,5,141,3,2685
2653,22,1,68,174,8697,111,2,115,4,2483
2654,47,0,58,190,7169,111,1,62,1,1901
2655,49,0,85,161,4159,50,2,179,5,2155
2656,25,0,89,178,14517,105,3,129,7,3273
2657,27,0,73,174,12736,98,5,108,5,2750
2658,55,0,97,185,3329,47,4,114,7,2211
2659,64,1,112,174,5613,39,5,136,5,1906
2660,49,1,118,178,10652,33,1,178,8,2631
2661,45,0,102,160,10998,61,5,177,7,2852
2662,34,0,103,153,5699,99,2,90,1,1860
2663,48,0,91,163,8027,47,0,140,1,1570
2664,25,1,94,195,4273,81,1,80,5,2082
2665,57,0,63,187,10250,28,4,75,2,1390
2666,42,0,78,166,12667,93,1,76,9,3207
2667,26,0,55,151,6823,47,1,155,2,1673
2668,19,0,56,157,11347,56,4,60,9,2710
2669,32,1,86,185,9075,100,1,171,6,2279
2670,20,0,102,159,2497,79,2,161,4,2194
2671,53,0,67,156,8959,109,5,131,3,2471
2672,21,1,87,185,8210,61,2,124,6,2314
2673,31,0,108,165,14517,49,5,125,4,2274
2674,58,0,50,163,9126,98,0,170,9,3365
2675,58,1,117,165,14620,46,1,96,9,2822
2676,42,1,93,174,5976,69,0,83,9,2639
2677,27,1,96,190,8420,68,3,150,3,2031
2678,38,0,84,153,3607,90,5,143,3,2123
2679,53,0,109,178,10912,65,2,170,4,2426
2680,29,1,101,155,3274,94,2,121,9,2904
2681,44,1,57,150,14059,73,1,80,6,2500
2682,57,1,90,188,2201,86,2,165,9,2920
2683,19,0,52,150,6023,28,3,96,8,2170
2684,30,0,118,189,9247,32,4,94,7,2262
2685,49,1,63,152,14344,69,2,97,5,2379
2686,48,0,75,150,5437,108,1,112,9,3173
2687,33,1,119,150,4355,111,0,74,4,2248
2688,49,0,107,188,7581,112,2,173,4,2770
2689,49,0,89,170,2749,70,2,169,8,2722
2690,51,0,100,194,5051,63,2,101,4,1955
2691,28,0,54,179,14965,112,1,153,7,3391
2692,27,1,81,181,9763,74,4,63,4,2016
2693,32,0,50,182,5564,67,2,166,1,1700
2694,34,0,103,197,14847,85,4,175,9,3541
2695,57,1,60,171,7758,20,4,98,4,1476
2696,35,0,102,179,3704,84,3,138,3,2074
2697,26,1,57,195,13637,100,0,82,3,2309
2698,42,1,74,153,8074,22,2,164,9,2472
2699,57,0,89,172,14636,115,2,74,8,3363
2700,31,0,81,193,4377,29,2,149,7,2159
2701,42,1,77,174,10019,40,4,71,7,2155
2702,39,1,52,161,7274,53,5,141,4,1905
2703,64,1,111,166,5231,17,0,129,3,1349
2704,37,0,76,164,8409,71,1,141,4,2260
2705,38,1,94,159,4215,24,2,173,6,1939
2706,61,1,74,184,8288,17,5,113,4,1528
2707,49,1,110,178,8329,108,5,147,4,2586
2708,63,0,93,161,2885,60,5,97,2,1517
2709,38,1,95,150,2864,36,0,87,7,1899
2710,52,0,63,150,8917,81,5,138,6,2655
2711,49,0,57,159,13686,79,1,78,2,2039
2712,47,1,97,167,5054,111,2,128,5,2562
2713,56,0,97,196,10977,33,1,123,6,2213
2714,29,1,114,151,10648,114,2,63,5,2640
2715,58,0,56,198,10536,76,3,140,4,2368
2716,64,0,98,157,2553,112,4,176,9,3317
2717,35,1,104,171,7116,71,5,69,3,1775
2718,38,1,62,171,9683,109,1,71,2,2064
2719,30,1,105,175,2787,102,4,128,9,2991
2720,38,0,105,175,12011,90,4,66,8,3004
2721,25,0,64,158,10896,27,4,103,9,2540
2722,63,1,106,170,6907,30,4,82,3,1399
2723,57,1,97,180,9190,30,4,61,1,1128
2724,63,0,84,192,11144,66,2,153,1,1914
2725,24,0,65,155,2814,98,0,175,3,2245
2726,40,0,57,163,11740,55,5,172,4,2303
2727,61,1,94,182,10335,62,5,168,2,1949
2728,49,0,89,156,4777,105,2,96,8,2935
2729,28,1,103,173,2201,53,1,128,6,1717
2730,39,0,63,158,6958,27,2,79,4,1560
2731,39,0,108,160,5825,18,4,149,6,1989
2732,60,1,102,172,3216,110,0,103,6,2559
2733,42,1,76,197,11999,118,5,167,2,2551
2734,39,1,97,151,6470,112,1,162,6,2879
2735,45,0,97,164,14964,117,3,129,6,2921
2736,46,0,104,184,12931,57,2,152,5,2517
2737,30,0,93,185,8772,95,3,133,7,2960
2738,35,1,67,177,11481,102,5,110,7,2939
2739,19,0,65,188,9717,107,2,139,6,2953
2740,46,1,61,193,10747,60,5,157,6,2473
2741,38,1,69,153,2862,106,2,90,6,2426
2742,32,1,94,159,8217,61,1,159,4,2127
2743,44,0,113,155,12677,100,5,100,3,2492
2744,48,0,108,179,7938,106,3,117,1,2107
2745,32,1,71,195,4355,67,0,64,3,1571
2746,40,0,96,184,11157,39,1,92,3,1777
2747,41,1,78,198,4395,55,1,102,9,2474
2748,61,1,94,192,2201,17,2,78,3,1392
2749,30,0,58,159,11530,91,3,91,8,3013
2750,39,1,73,181,2524,109,5,146,8,2915
2751,60,1,64,191,12763,27,3,62,3,1492
2752,54,0,85,191,2561,119,1,60,6,2574
2753,50,1,62,152,10167,32,2,159,8,2477
2754,20,1,93,175,10113,21,3,177,8,2525
2755,36,1,85,164,9416,57,5,151,9,2851
2756,40,1,110,166,13894,48,4,107,9,2838
2757,46,1,89,176,2201,95,1,177,8,2816
2758,47,1,76,167,3205,69,0,64,7,2151
2759,56,1,50,168,14225,66,0,136,3,2147
2760,61,0,83,161,14039,99,1,70,7,3010
2761,64,0,117,173,14393,50,4,169,4,2422
2762,42,1,70,154,4238,68,2,81,2,1476
2763,54,1,82,173,3160,73,3,172,8,2670
2764,64,0,56,176,14987,66,3,146,2,2164
2765,25,0,114,197,7239,118,4,123,1,2224
2766,59,0,52,179,14017,33,4,71,5,2015
2767,33,0,100,164,8974,26,5,112,9,2524
2768,25,0,103,196,2071,106,5,177,5,2457
2769,18,1,108,187,2754,25,0,112,2,1125
2770,61,0,55,193,9298,62,2,80,4,1997
2771,22,0,78,183,8600,115,2,78,8,3121
2772,20,0,66,176,14044,106,4,128,7,3234
2773,18,1,109,169,11096,113,0,147,5,2894
2774,21,1,71,190,10152,93,0,153,4,2480
2775,57,1,97,181,10243,30,5,177,5,1939
2776,52,1,100,153,4621,85,3,125,7,2579
2777,49,1,99,154,5190,61,2,118,5,2039
2778,59,1,60,157,5948,81,0,108,8,2643
2779,51,0,105,171,3287,45,5,157,7,2328
2780,60,1,91,191,7358,90,5,118,7,2707
2781,42,1,88,156,9518,22,5,82,9,2301
2782,27,0,118,171,9036,103,3,62,8,3018
2783,38,1,97,195,6780,75,0,115,8,2682
2784,63,0,106,179,3772,58,4,175,6,2382
2785,56,0,70,186,5902,64,4,117,7,2461
2786,44,1,69,165,7726,49,5,147,8,2522
2787,44,0,64,164,14112,90,5,121,5,2753
2788,19,0,118,154,8200,75,3,77,2,1850
2789,58,0,100,152,11141,99,5,120,7,3065
2790,30,0,111,172,5138,104,1,170,3,2438
2791,26,1,86,159,9213,69,0,96,8,2649
2792,53,0,55,154,4416,80,5,113,6,2381
2793,39,1,75,172,12471,28,5,172,4,1984
2794,59,0,57,164,11617,18,0,154,2,1574
2795,43,0,53,167,9051,31,2,137,7,2296
2796,29,0,70,174,3584,83,1,124,1,1679
2797,34,1,80,157,3046,38,1,73,7,1866
2798,31,1,70,180,8984,63,4,164,7,2615
2799,31,1,74,170,4165,69,5,64,3,1586
2800,51,0,64,151,14215,85,0,154,4,2656
2801,37,0,84,171,7719,37,4,154,4,1940
2802,28,0,98,157,9222,95,3,153,4,2594
2803,33,0,92,172,3176,26,2,159,9,2424
2804,48,1,90,181,8411,25,5,121,6,1957
2805,23,0,86,157,10074,89,2,60,9,3025
2806,36,1,106,153,12352,112,5,122,4,2707
2807,54,0,91,179,11223,115,5,126,7,3235
2808,21,1,96,168,5288,43,5,79,9,2343
2809,64,1,110,172,14718,76,2,102,3,2236
2810,21,0,63,167,3315,67,1,171,3,1940
2811,37,0,117,178,2892,62,3,166,6,2373
2812,27,1,102,172,7169,114,1,144,8,3180
2813,41,0,83,182,10298,105,0,153,1,2269
2814,52,0,73,196,5080,100,0,101,4,2293
2815,43,1,69,167,10936,80,1,167,8,3020
2816,54,1,118,193,8466,114,3,153,6,2978
2817,55,1,79,182,10813,62,3,128,2,1830
2818,38,1,56,156,7090,108,5,133,8,3029
2819,57,0,85,177,6240,73,5,147,1,1772
2820,56,1,87,150,11012,85,0,168,1,2048
2821,38,1,101,188,2411,71,5,174,7,2499
2822,27,1,64,183,10305,90,5,98,3,2132
2823,55,0,95,188,4446,17,3,121,8,2124
2824,63,1,72,168,5346,95,2,107,9,2920
2825,21,0,61,180,14411,119,1,65,8,3334
2826,62,1,93,162,2085,46,4,133,1,1203
2827,37,1,64,173,9749,22,4,101,1,1138
2828,34,0,98,154,6142,101,5,117,6,2723
2829,24,1,70,172,9087,116,5,102,1,2063
2830,21,1,64,168,9368,44,1,177,8,2621
2831,46,0,63,150,11764,29,4,69,6,2042
2832,31,1,91,182,7834,88,3,148,5,2496
2833,20,1,64,199,12197,69,4,137,6,2564
2834,41,1,112,182,14271,52,4,170,4,2334
2835,54,1,117,181,2803,29,4,98,1,986
2836,33,0,76,177,8719,44,5,72,7,2245
2837,21,1,102,186,13526,60,5,134,9,3015
2838,41,0,101,190,8085,78,1,98,4,2218
2839,51,1,112,161,13541,40,4,70,4,1885
2840,47,0,102,158,11261,92,5,169,9,3449
2841,35,1,106,199,12861,81,1,172,4,2567
2842,36,0,101,160,14333,50,4,75,4,2119
2843,48,1,92,182,12963,104,3,92,8,3144
2844,36,0,56,168,14827,92,5,164,4,2772
2845,63,0,91,191,6182,45,2,164,9,2748
2846,36,1,53,183,11600,92,1,119,8,3004
2847,39,0,118,156,13932,54,5,155,5,2553
2848,41,1,54,180,2264,88,3,118,9,2738
2849,62,1,90,151,14040,87,3,133,8,3138
2850,29,1,53,168,5093,60,5,110,4,1796
2851,47,1,51,187,6798,118,0,74,4,2334
2852,55,1,116,181,11665,56,1,139,1,1732
2853,48,0,70,159,10143,32,4,102,4,1815
2854,53,1,119,190,14473,114,4,86,8,3318
2855,36,1,92,157,2325,50,3,115,5,1798
2856,62,1,118,175,3206,90,5,172,6,2585
2857,53,1,58,179,14684,64,0,119,4,2253
2858,47,1,77,160,11696,75,1,174,5,2581
2859,50,1,75,190,13726,54,2,168,8,2883
2860,35,0,52,169,3440,17,4,155,9,2284
2861,45,0,98,169,7184,96,1,129,3,2301
2862,64,1,66,158,11147,21,1,106,4,1652
2863,28,0,112,157,10746,45,0,171,1,1776
2864,62,1,104,164,7136,79,1,159,5,2426
2865,50,1,72,183,13446,109,4,67,4,2514
2866,34,1,83,173,14331,78,5,122,6,2718
2867,23,1,118,182,10140,91,4,148,6,2800
2868,21,1,64,190,7819,107,2,66,6,2556
2869,37,0,96,190,10069,17,5,140,3,1657
2870,64,0,52,194,14769,107,3,171,7,3385
2871,44,0,77,189,4036,49,0,153,3,1752
2872,32,0,52,176,11478,29,4,61,6,1994
2873,23,1,53,170,11389,35,5,76,1,1246
2874,64,0,80,154,7560,76,1,63,8,2647
2875,31,1,94,184,14853,97,5,85,7,2981
2876,28,0,108,170,12459,42,4,137,9,2908
2877,56,0,94,153,5629,18,3,131,3,1460
2878,26,0,86,198,13657,27,4,128,8,2603
2879,43,0,114,197,10963,93,3,64,2,2096
2880,33,1,58,165,7314,65,1,64,9,2553
2881,22,0,66,180,4456,62,4,150,1,1577
2882,27,0,114,175,10662,53,5,128,7,2626
2883,20,1,52,184,3370,110,2,62,1,1632
2884,30,1,75,155,9629,81,2,97,6,2476
2885,60,0,102,182,13324,108,1,153,1,2443
2886,47,1,80,170,10863,72,5,60,4,2030
2887,62,1,75,165,3174,98,2,67,7,2447
2888,23,1,72,196,2110,16,1,72,2,846
2889,34,0,79,188,5559,39,3,143,3,1685
2890,62,1,59,183,8692,25,5,129,4,1654
2891,36,0,113,191,11218,15,3,173,6,2252
2892,59,0,71,164,13746,62,5,109,9,3031
2893,52,0,64,155,5233,62,3,171,4,2118
2894,64,0,105,151,2201,21,3,67,6,2152
2895,43,1,69,173,3472,95,2,89,7,2487
2896,22,0,96,198,12571,44,5,172,4,2273
2897,46,1,102,177,6872,49,4,99,6,2083
2898,54,0,102,150,13163,33,2,138,3,1942
2899,37,1,50,150,12573,67,3,133,5,2381
2900,38,0,51,177,13482,48,3,92,4,2056
2901,27,1,107,185,6753,46,4,132,7,2304
2902,22,0,68,169,3833,90,4,172,6,2650
2903,53,0,111,197,7928,95,3,111,7,2883
2904,23,1,61,157,10645,20,4,92,6,1874
2905,43,0,75,150,8816,27,0,132,2,1508
2906,21,0,76,175,2740,117,2,137,7,2931
2907,56,0,78,192,9256,100,5,179,8,3300
2908,64,1,64,198,2201,89,4,177,7,2656
2909,52,0,95,174,12549,78,4,96,4,2383
2910,18,0,50,159,11635,21,0,129,4,1822
2911,41,1,109,161,5680,59,5,128,5,2081
2912,53,1,106,190,11940,59,0,63,9,2733
2913,23,1,52,156,4401,99,5,119,5,2335
2914,58,1,67,161,13363,79,2,171,2,2217
2915,63,1,101,196,14432,108,4,139,5,2945
2916,61,0,109,189,9177,33,2,133,3,1776
2917,48,0,83,166,4006,61,5,90,8,2439
2918,37,0,109,154,11978,60,4,154,2,2071
2919,41,1,75,163,3409,43,0,73,4,1475
2920,42,0,68,183,3762,113,3,136,5,2619
2921,53,1,71,197,2909,98,0,119,4,2138
2922,38,1,82,166,2760,114,3,127,5,2479
2923,47,0,87,184,8638,75,0,169,4,2406
2924,41,1,84,150,7612,117,5,85,3,2279
2925,61,1,116,199,5240,79,2,83,1,1537
2926,59,0,59,199,12881,37,3,115,4,2000
2927,47,1,64,185,2530,109,5,68,9,2821
2928,39,1,60,164,11551,65,2,94,1,1616
2929,45,0,73,168,14010,77,2,165,7,3062
2930,24,1,53,191,12219,113,4,138,3,2545
2931,52,1,62,154,4560,36,4,83,8,2065
2932,45,0,106,168,4177,85,4,90,6,2414
2933,31,0,86,192,7103,47,3,142,1,1533
2934,27,0,97,188,9706,114,3,125,5,2869
2935,33,0,50,154,3537,58,2,125,8,2456
2936,33,1,109,161,11465,21,3,100,3,1548
2937,48,1,61,168,4781,105,2,95,4,2199
2938,59,0,70,196,2946,16,5,160,7,1991
2939,42,1,60,161,7257,31,0,93,6,1851
2940,30,1,93,185,11490,79,2,98,7,2704
2941,23,0,107,161,7097,72,2,142,9,3007
2942,61,0,93,167,4511,44,5,161,9,2664
2943,26,1,83,198,4188,100,4,82,2,1812
2944,62,0,74,197,8063,106,1,139,3,2437
2945,53,0,53,192,2881,111,4,169,4,2495
2946,60,0,113,183,3847,40,4,103,6,1997
2947,37,1,65,197,8599,49,2,129,5,2048
2948,35,0,59,182,3975,77,2,117,6,2350
2949,60,1,115,198,8577,89,3,118,8,2925
2950,38,1,84,167,7726,85,3,85,2,1814
2951,21,1,55,178,14460,42,0,81,6,2207
2952,50,0,68,194,6568,39,0,168,9,2687
2953,44,0,108,154,9163,75,1,170,5,2605
2954,24,0,102,174,13156,119,3,147,1,2529
2955,23,0,57,173,8582,45,2,169,8,2668
2956,32,0,59,178,13255,68,5,99,4,2277
2957,35,1,116,187,13320,81,3,144,8,3113
2958,49,1,87,182,10689,111,2,153,4,2700
2959,28,1,78,159,4216,65,3,175,8,2636
2960,37,0,64,186,11180,72,4,70,9,2903
2961,41,1,72,182,7701,48,3,176,5,2152
2962,32,1,95,172,10017,21,1,177,5,2198
2963,24,0,77,160,4608,35,4,71,2,1239
2964,38,0,75,173,12667,70,2,85,9,3001
2965,59,1,59,173,14706,51,4,97,4,2059
2966,43,1,96,156,11562,78,3,174,3,2423
2967,61,0,53,199,13780,33,4,62,2,1530
2968,31,0,104,170,12694,115,1,156,3,2799
2969,54,0,115,169,6809,99,5,74,4,2322
2970,38,0,116,159,8345,92,4,106,9,3160
2971,35,1,56,174,2178,88,1,64,6,2126
2972,22,1,104,196,9771,67,4,113,5,2273
2973,20,0,80,185,9971,85,0,83,9,3043
2974,40,1,68,197,3929,107,5,70,8,2718
2975,43,1,77,196,4548,77,2,178,6,2477
2976,54,0,77,164,6834,118,1,92,3,2371
2977,41,1,68,193,2111,76,4,146,7,2413
2978,36,1,69,189,13411,86,5,133,6,2777
2979,42,0,62,189,9948,117,2,116,8,3189
2980,38,0,92,199,2714,91,5,111,6,2461
2981,29,0,60,155,11593,33,1,123,4,1934
2982,58,1,97,186,13116,89,0,102,7,2886
2983,50,0,64,151,8034,16,1,151,7,2160
2984,21,0,66,161,3381,20,1,162,8,2200
2985,59,0,103,153,5127,43,2,140,2,1578
2986,24,1,99,172,9483,55,2,103,6,2256
2987,39,1,77,162,13203,65,4,149,3,2167
2988,50,0,53,166,3208,19,3,148,8,2125
2989,34,1,71,180,13317,55,1,95,4,2052
2990,41,1,88,165,2036,76,2,71,4,1759
2991,51,1,83,190,3828,44,1,115,2,1337
2992,45,1,93,175,13252,117,1,62,6,2897
2993,64,1,91,177,5341,76,2,109,6,2309
2994,58,0,89,150,9006,114,0,88,1,2120
2995,56,1,61,196,9675,41,0,167,8,2571
2996,39,1,51,161,7347,64,1,179,3,1981
2997,34,1,77,186,14133,96,0,147,1,2208
2998,51,0,116,199,9890,66,1,142,1,1870
2999,23,0,59,169,2809,63,4,136,1,1470
3000,63,0,106,151,13264,76,2,75,5,2492
3001,23,1,86,185,6118,114,1,99,5,2534
3002,51,0,113,164,3526,74,0,86,1,1524
3003,18,0,89,187,13711,94,0,129,5,2831
3004,27,0,109,171,2495,68,5,101,7,2362
3005,38,0,97,193,2424,19,5,116,5,1600
3006,22,1,68,199,4747,23,0,69,9,2057
3007,19,0,82,181,12257,48,4,97,4,2059
3008,39,0,93,169,3982,112,3,67,9,3041
3009,19,0,86,185,3468,50,1,77,8,2172
3010,27,1,85,182,9728,109,5,155,1,2196
3011,51,0,70,164,8770,34,1,76,4,1702
3012,33,1,51,199,13992,95,5,117,7,2971
3013,56,0,80,195,3233,98,2,165,1,1950
3014,39,1,79,152,11989,106,2,125,8,3208
3015,29,1,93,178,10756,99,0,103,2,2140
3016,41,0,61,196,5019,97,2,143,8,2972
3017,64,1,100,176,3304,77,2,133,4,2021
3018,57,0,98,154,10034,81,3,68,8,2832
3019,55,1,73,180,2132,44,4,107,1,1083
3020,27,0,73,171,2448,83,0,98,5,2158
3021,52,1,109,184,8407,84,3,164,9,3148
3022,49,1,60,156,12022,17,0,148,7,2216
3023,24,1,62,155,12350,63,4,148,3,2092
3024,38,1,113,175,13818,56,0,147,4,2288
3025,37,1,69,150,2849,38,1,65,7,1820
3026,43,0,77,168,7357,58,1,89,6,2233
3027,21,1,51,156,5962,15,1,133,4,1448
3028,63,0,92,185,11672,68,2,162,3,2292
3029,39,0,57,161,11092,66,4,154,2,2033
3030,32,0,62,169,6854,50,3,77,9,2529
3031,57,1,84,172,3539,93,3,102,3,1927
3032,38,0,72,174,3899,119,5,92,7,2857
3033,32,1,95,179,4944,52,3,112,1,1317
3034,39,0,64,178,6957,58,1,115,8,2579
3035,45,0,51,180,7943,96,1,78,1,1822
3036,31,0,110,167,5244,101,5,146,2,2189
3037,44,0,113,190,8336,61,2,128,1,1712
3038,58,0,101,168,10706,43,3,85,4,1934
3039,57,1,85,153,3591,65,4,88,2,1459
3040,45,0,116,150,9953,55,5,83,1,1586
3041,43,0,118,190,9855,100,3,65,1,1980
3042,19,1,116,164,9795,78,2,113,2,1949
3043,42,1,96,157,10275,102,4,98,6,2740
3044,20,1,51,164,5742,62,4,178,2,1744
3045,25,0,93,164,4127,91,2,63,2,1775
3046,61,0,113,199,3601,111,3,117,8,3040
3047,50,0,77,188,14809,36,0,107,5,2215
3048,59,0,103,171,3222,113,3,119,8,3038
3049,52,0,116,167,7690,31,5,165,8,2551
3050,23,0,85,165,14521,100,5,85,2,2337
3051,56,1,112,151,3842,19,3,138,7,1941
3052,40,1,74,185,12483,75,1,136,9,3095
3053,42,0,97,169,2201,103,5,99,8,3145
3054,60,0,88,165,11781,20,0,145,9,2661
3055,36,0,96,152,7565,67,1,136,8,2795
3056,22,0,70,179,13088,95,0,115,4,2602
3057,28,0,79,151,6488,109,4,98,7,2887
3058,29,1,80,184,10200,31,5,140,9,2584
3059,27,1,75,175,14900,73,1,159,9,3243
3060,25,0,71,154,8950,111,3,98,4,2547
3061,41,1,70,151,10906,53,1,107,7,2421
3062,45,0,50,169,3927,68,4,84,6,2149
3063,58,0,86,183,10301,62,0,93,3,1964
3064,53,0,95,183,6929,51,4,80,6,2141
3065,54,1,97,169,10457,62,2,84,8,2559
3066,38,1,66,199,7492,82,5,148,2,1942
3067,25,0,96,174,5223,92,3,81,3,2036
3068,26,0,108,169,8127,21,0,82,8,2810
3069,64,1,103,174,7071,41,4,84,4,1667
3070,32,0,61,163,2954,102,3,137,4,2322
3071,63,1,113,196,9050,41,5,137,2,1618
3072,57,1,55,193,11541,86,3,85,1,1792
3073,35,0,102,192,3574,77,5,163,7,2673
3074,59,0,65,192,12415,66,5,89,4,2201
3075,37,1,54,188,8668,61,5,149,6,2367
3076,23,0,95,161,9095,117,4,97,8,3238
3077,29,1,63,197,14023,35,5,145,7,2470
3078,19,0,93,154,9720,71,3,162,7,2845
3079,24,0,112,151,5255,119,2,162,6,3020
3080,33,0,101,165,3058,89,3,93,4,2112
3081,20,0,75,179,3957,109,4,148,4,2482
3082,62,1,102,196,8648,105,5,159,9,3344
3083,20,0,78,192,6944,56,2,136,5,2188
3084,44,0,68,187,7058,62,4,152,9,2889
3085,60,0,96,194,13339,41,0,165,9,3003
3086,57,1,57,191,4519,86,0,132,4,2104
3087,55,1,72,173,13845,21,0,74,2,1631
3088,50,0,84,179,9913,90,2,154,2,2258
3089,45,0,102,186,4570,49,3,103,9,2553
3090,18,0,107,188,13119,112,2,150,9,3672
3091,64,0,54,160,9450,30,2,154,3,1754
3092,54,0,65,163,5887,50,2,69,5,1870
